parameter,location,species,year,datavalue
NuSEDS counts by stream,ASSEEK RIVER,Chum,1976,275
NuSEDS counts by stream,ASSEEK RIVER,Chum,1977,50
NuSEDS counts by stream,ASSEEK RIVER,Chum,1978,50
NuSEDS counts by stream,ASSEEK RIVER,Chum,1979,150
NuSEDS counts by stream,ASSEEK RIVER,Chum,1981,100
NuSEDS counts by stream,ASSEEK RIVER,Chum,1982,50
NuSEDS counts by stream,ASSEEK RIVER,Chum,1983,250
NuSEDS counts by stream,ASSEEK RIVER,Chum,1984,300
NuSEDS counts by stream,ASSEEK RIVER,Chum,1985,500
NuSEDS counts by stream,ASSEEK RIVER,Chum,1986,50
NuSEDS counts by stream,ASSEEK RIVER,Chum,1987,40
NuSEDS counts by stream,ASSEEK RIVER,Chum,1988,100
NuSEDS counts by stream,ASSEEK RIVER,Chum,1989,40
NuSEDS counts by stream,ASSEEK RIVER,Chum,1990,60
NuSEDS counts by stream,ASSEEK RIVER,Chum,1991,10
NuSEDS counts by stream,ASSEEK RIVER,Chum,1992,12
NuSEDS counts by stream,ASSEEK RIVER,Chum,1993,5
NuSEDS counts by stream,ASSEEK RIVER,Chum,1994,10
NuSEDS counts by stream,ASSEEK RIVER,Chum,1996,60
NuSEDS counts by stream,ASSEEK RIVER,Chum,2000,25
NuSEDS counts by stream,ASSEEK RIVER,Chum,2001,50
NuSEDS counts by stream,ASSEEK RIVER,Chum,2004,500
NuSEDS counts by stream,ASSEEK RIVER,Chum,2006,200
NuSEDS counts by stream,ATNARKO SPAWNING CHANNEL,Chum,1986,1000
NuSEDS counts by stream,ATNARKO SPAWNING CHANNEL,Chum,1987,160
NuSEDS counts by stream,ATNARKO SPAWNING CHANNEL,Chum,1988,300
NuSEDS counts by stream,ATNARKO SPAWNING CHANNEL,Chum,1989,25
NuSEDS counts by stream,ATNARKO SPAWNING CHANNEL,Chum,1990,10
NuSEDS counts by stream,ATNARKO SPAWNING CHANNEL,Chum,1991,2
NuSEDS counts by stream,ATNARKO SPAWNING CHANNEL,Chum,1992,100
NuSEDS counts by stream,ATNARKO SPAWNING CHANNEL,Chum,1993,24
NuSEDS counts by stream,ATNARKO SPAWNING CHANNEL,Chum,1996,4
NuSEDS counts by stream,AVELING CREEK,Chum,1989,200
NuSEDS counts by stream,Babine River-Section 4,Chum,1950,7
NuSEDS counts by stream,Babine River-Section 4,Chum,1952,1
NuSEDS counts by stream,Babine River-Section 4,Chum,1953,17
NuSEDS counts by stream,Babine River-Section 4,Chum,1954,50
NuSEDS counts by stream,Babine River-Section 4,Chum,1956,3
NuSEDS counts by stream,Babine River-Section 4,Chum,1957,15
NuSEDS counts by stream,Babine River-Section 4,Chum,1958,10
NuSEDS counts by stream,Babine River-Section 4,Chum,1959,20
NuSEDS counts by stream,Babine River-Section 4,Chum,1960,6
NuSEDS counts by stream,Babine River-Section 4,Chum,1962,23
NuSEDS counts by stream,Babine River-Section 4,Chum,1963,25
NuSEDS counts by stream,Babine River-Section 4,Chum,1969,9
NuSEDS counts by stream,Babine River-Section 4,Chum,1970,15
NuSEDS counts by stream,Babine River-Section 4,Chum,1971,7
NuSEDS counts by stream,Babine River-Section 4,Chum,1973,6
NuSEDS counts by stream,Babine River-Section 4,Chum,1974,2
NuSEDS counts by stream,Babine River-Section 4,Chum,1976,1
NuSEDS counts by stream,Babine River-Section 4,Chum,1977,2
NuSEDS counts by stream,Babine River-Section 4,Chum,1978,3
NuSEDS counts by stream,Babine River-Section 4,Chum,1980,1
NuSEDS counts by stream,Babine River-Section 4,Chum,1984,3
NuSEDS counts by stream,Babine River-Section 4,Chum,1985,3
NuSEDS counts by stream,Babine River-Section 4,Chum,1988,1
NuSEDS counts by stream,Babine River-Section 4,Chum,1989,2
NuSEDS counts by stream,Babine River-Section 4,Chum,1990,1
NuSEDS counts by stream,Babine River-Section 4,Chum,1994,2
NuSEDS counts by stream,Babine River-Section 4,Chum,1995,3
NuSEDS counts by stream,Babine River-Section 4,Chum,1996,4
NuSEDS counts by stream,Babine River-Section 4,Chum,1998,4
NuSEDS counts by stream,Babine River-Section 5,Chum,1959,100
NuSEDS counts by stream,Babine River-Section 5,Chum,1960,100
NuSEDS counts by stream,BANKS LAKES CREEK,Chum,1974,8000
NuSEDS counts by stream,BANKS LAKES CREEK,Chum,1975,1000
NuSEDS counts by stream,BANKS LAKES CREEK,Chum,1977,2000
NuSEDS counts by stream,BANKS LAKES CREEK,Chum,1979,200
NuSEDS counts by stream,BANKS LAKES CREEK,Chum,1991,20
NuSEDS counts by stream,BARNARD CREEK,Chum,1950,750
NuSEDS counts by stream,BARNARD CREEK,Chum,1951,1000
NuSEDS counts by stream,BARNARD CREEK,Chum,1953,750
NuSEDS counts by stream,BARNARD CREEK,Chum,1954,400
NuSEDS counts by stream,BARNARD CREEK,Chum,1955,200
NuSEDS counts by stream,BARNARD CREEK,Chum,1956,750
NuSEDS counts by stream,BARNARD CREEK,Chum,1957,3500
NuSEDS counts by stream,BARNARD CREEK,Chum,1958,3500
NuSEDS counts by stream,BARNARD CREEK,Chum,1959,75
NuSEDS counts by stream,BARNARD CREEK,Chum,1960,750
NuSEDS counts by stream,BARNARD CREEK,Chum,1962,750
NuSEDS counts by stream,BARNARD CREEK,Chum,1963,75
NuSEDS counts by stream,BARNARD CREEK,Chum,1964,750
NuSEDS counts by stream,BARNARD CREEK,Chum,1965,750
NuSEDS counts by stream,BARNARD CREEK,Chum,1966,3500
NuSEDS counts by stream,BARNARD CREEK,Chum,1967,3500
NuSEDS counts by stream,BARNARD CREEK,Chum,1968,200
NuSEDS counts by stream,BARNARD CREEK,Chum,1969,2000
NuSEDS counts by stream,BARNARD CREEK,Chum,1970,1500
NuSEDS counts by stream,BARNARD CREEK,Chum,1971,1000
NuSEDS counts by stream,BARNARD CREEK,Chum,1972,100
NuSEDS counts by stream,BARNARD CREEK,Chum,1973,75
NuSEDS counts by stream,BARNARD CREEK,Chum,1974,100
NuSEDS counts by stream,BARNARD CREEK,Chum,1975,100
NuSEDS counts by stream,BARNARD CREEK,Chum,1976,20
NuSEDS counts by stream,BARNARD CREEK,Chum,1977,50
NuSEDS counts by stream,BARNARD CREEK,Chum,1978,25
NuSEDS counts by stream,BARNARD CREEK,Chum,1979,60
NuSEDS counts by stream,BARNARD CREEK,Chum,1981,500
NuSEDS counts by stream,BARNARD CREEK,Chum,1982,50
NuSEDS counts by stream,BARNARD CREEK,Chum,1983,30
NuSEDS counts by stream,BARNARD CREEK,Chum,1984,750
NuSEDS counts by stream,BARNARD CREEK,Chum,1985,2500
NuSEDS counts by stream,BARNARD CREEK,Chum,1986,2000
NuSEDS counts by stream,BARNARD CREEK,Chum,1987,650
NuSEDS counts by stream,BARNARD CREEK,Chum,1988,950
NuSEDS counts by stream,BARNARD CREEK,Chum,1989,25
NuSEDS counts by stream,BARNARD CREEK,Chum,1990,750
NuSEDS counts by stream,BARNARD CREEK,Chum,1991,500
NuSEDS counts by stream,BARNARD CREEK,Chum,1992,150
NuSEDS counts by stream,BARNARD CREEK,Chum,1993,800
NuSEDS counts by stream,BARNARD CREEK,Chum,1994,300
NuSEDS counts by stream,BARNARD CREEK,Chum,1995,140
NuSEDS counts by stream,BARNARD CREEK,Chum,1996,475
NuSEDS counts by stream,BARNARD CREEK,Chum,1997,125
NuSEDS counts by stream,BARNARD CREEK,Chum,1998,650
NuSEDS counts by stream,BARNARD CREEK,Chum,2000,225
NuSEDS counts by stream,BARNARD CREEK,Chum,2001,350
NuSEDS counts by stream,BARNARD CREEK,Chum,2002,700
NuSEDS counts by stream,BARNARD CREEK,Chum,2003,350
NuSEDS counts by stream,BARNARD CREEK,Chum,2004,400
NuSEDS counts by stream,BARNARD CREEK,Chum,2005,850
NuSEDS counts by stream,BARNARD CREEK,Chum,2006,800
NuSEDS counts by stream,BARNARD CREEK,Chum,2007,150
NuSEDS counts by stream,BARNARD CREEK,Chum,2008,200
NuSEDS counts by stream,BARNARD CREEK,Chum,2009,850
NuSEDS counts by stream,BARNARD CREEK,Chum,2010,250
NuSEDS counts by stream,BARNARD CREEK,Chum,2011,500
NuSEDS counts by stream,BARNARD CREEK,Chum,2012,190
NuSEDS counts by stream,BARNARD CREEK,Chum,2013,750
NuSEDS counts by stream,BARNARD CREEK,Chum,2014,605
NuSEDS counts by stream,BEAR RIVER,Chum,1950,400
NuSEDS counts by stream,BEAR RIVER,Chum,1951,1500
NuSEDS counts by stream,BEAR RIVER,Chum,1952,1500
NuSEDS counts by stream,BEAR RIVER,Chum,1953,7500
NuSEDS counts by stream,BEAR RIVER,Chum,1954,1500
NuSEDS counts by stream,BEAR RIVER,Chum,1955,400
NuSEDS counts by stream,BEAR RIVER,Chum,1956,750
NuSEDS counts by stream,BEAR RIVER,Chum,1957,3500
NuSEDS counts by stream,BEAR RIVER,Chum,1958,3500
NuSEDS counts by stream,BEAR RIVER,Chum,1959,1000
NuSEDS counts by stream,BEAR RIVER,Chum,1961,7500
NuSEDS counts by stream,BEAR RIVER,Chum,1962,750
NuSEDS counts by stream,BEAR RIVER,Chum,1963,3500
NuSEDS counts by stream,BEAR RIVER,Chum,1964,3500
NuSEDS counts by stream,BEAR RIVER,Chum,1965,750
NuSEDS counts by stream,BEAR RIVER,Chum,1966,750
NuSEDS counts by stream,BEAR RIVER,Chum,1967,7500
NuSEDS counts by stream,BEAR RIVER,Chum,1968,7500
NuSEDS counts by stream,BEAR RIVER,Chum,1969,3500
NuSEDS counts by stream,BEAR RIVER,Chum,1970,1500
NuSEDS counts by stream,BEAR RIVER,Chum,1971,1500
NuSEDS counts by stream,BEAR RIVER,Chum,1972,7500
NuSEDS counts by stream,BEAR RIVER,Chum,1973,3000
NuSEDS counts by stream,BEAR RIVER,Chum,1976,500
NuSEDS counts by stream,BEAR RIVER,Chum,1977,250
NuSEDS counts by stream,BEAR RIVER,Chum,1980,100
NuSEDS counts by stream,BEAR RIVER,Chum,1981,50
NuSEDS counts by stream,BEAR RIVER,Chum,1982,50
NuSEDS counts by stream,BEAR RIVER,Chum,1983,50
NuSEDS counts by stream,BEAR RIVER,Chum,1984,200
NuSEDS counts by stream,BEAR RIVER,Chum,1985,100
NuSEDS counts by stream,BEAR RIVER,Chum,1986,25
NuSEDS counts by stream,BEAR RIVER,Chum,1988,200
NuSEDS counts by stream,BEAR RIVER,Chum,2013,4000
NuSEDS counts by stream,BEAVER CREEK,Chum,1950,750
NuSEDS counts by stream,BEAVER CREEK,Chum,1951,750
NuSEDS counts by stream,BEAVER CREEK,Chum,1952,200
NuSEDS counts by stream,BEAVER CREEK,Chum,1953,400
NuSEDS counts by stream,BEAVER CREEK,Chum,1954,27
NuSEDS counts by stream,BEAVER CREEK,Chum,1960,200
NuSEDS counts by stream,BEAVER CREEK,Chum,1961,75
NuSEDS counts by stream,BEAVER CREEK,Chum,1962,200
NuSEDS counts by stream,BEAVER CREEK,Chum,1964,200
NuSEDS counts by stream,BEAVER CREEK,Chum,1972,400
NuSEDS counts by stream,BEAVER CREEK,Chum,1973,200
NuSEDS counts by stream,BEAVER CREEK,Chum,1976,200
NuSEDS counts by stream,BEAVER CREEK,Chum,1977,800
NuSEDS counts by stream,BEAVER CREEK,Chum,1978,2000
NuSEDS counts by stream,BEAVER CREEK,Chum,1979,250
NuSEDS counts by stream,BEAVER CREEK,Chum,1980,2000
NuSEDS counts by stream,BEAVER CREEK,Chum,1981,300
NuSEDS counts by stream,BEAVER CREEK,Chum,1982,800
NuSEDS counts by stream,BEAVER CREEK,Chum,1983,250
NuSEDS counts by stream,BEAVER CREEK,Chum,1984,250
NuSEDS counts by stream,BEAVER CREEK,Chum,1985,1
NuSEDS counts by stream,BEAVER CREEK,Chum,1986,600
NuSEDS counts by stream,BEAVER CREEK,Chum,1987,20
NuSEDS counts by stream,BEAVER CREEK,Chum,1988,350
NuSEDS counts by stream,BEAVER CREEK,Chum,1990,50
NuSEDS counts by stream,BEAVER CREEK,Chum,2000,100
NuSEDS counts by stream,BELLA COOLA FALL CHUM,Chum,1994,10000
NuSEDS counts by stream,BELLA COOLA FALL CHUM,Chum,1997,10000
NuSEDS counts by stream,BELLA COOLA FALL CHUM,Chum,1999,5000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1950,75000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1951,95000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1952,60000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1953,90000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1954,25000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1955,15000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1956,35000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1957,35000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1958,75000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1959,35000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1960,35000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1961,15000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1962,35000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1963,75000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1964,75000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1965,3500
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1966,35000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1967,18000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1968,58100
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1969,7500
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1970,71000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1971,9000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1972,80000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1973,90000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1974,35000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1975,10000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1976,60000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1977,40000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1978,10000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1979,35000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1980,25000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1981,20000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1982,30000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1983,55000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1984,48000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1985,78000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1986,92300
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1987,66840
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1988,102000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1989,86000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1990,75000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1991,41000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1992,75000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1993,71000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1994,110000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1995,75000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1996,90000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1997,85000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1998,140000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,1999,70000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,2000,85000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,2001,79000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,2002,96000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,2003,197000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,2004,160000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,2005,50000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,2006,65000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,2007,47500
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,2008,16000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,2009,25000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,2010,6000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,2011,80000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,2012,50000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,2013,125000
NuSEDS counts by stream,BELLA COOLA RIVER,Chum,2014,21000
NuSEDS counts by stream,BELLE BAY CREEK,Chum,1989,1
NuSEDS counts by stream,BELOWE CREEK,Chum,1950,9000
NuSEDS counts by stream,BELOWE CREEK,Chum,1951,5000
NuSEDS counts by stream,BELOWE CREEK,Chum,1952,3500
NuSEDS counts by stream,BELOWE CREEK,Chum,1953,1500
NuSEDS counts by stream,BELOWE CREEK,Chum,1954,3500
NuSEDS counts by stream,BELOWE CREEK,Chum,1955,400
NuSEDS counts by stream,BELOWE CREEK,Chum,1956,400
NuSEDS counts by stream,BELOWE CREEK,Chum,1957,7500
NuSEDS counts by stream,BELOWE CREEK,Chum,1958,750
NuSEDS counts by stream,BELOWE CREEK,Chum,1959,400
NuSEDS counts by stream,BELOWE CREEK,Chum,1960,750
NuSEDS counts by stream,BELOWE CREEK,Chum,1961,3500
NuSEDS counts by stream,BELOWE CREEK,Chum,1962,3500
NuSEDS counts by stream,BELOWE CREEK,Chum,1963,3500
NuSEDS counts by stream,BELOWE CREEK,Chum,1964,3500
NuSEDS counts by stream,BELOWE CREEK,Chum,1965,1500
NuSEDS counts by stream,BELOWE CREEK,Chum,1966,3500
NuSEDS counts by stream,BELOWE CREEK,Chum,1967,1500
NuSEDS counts by stream,BELOWE CREEK,Chum,1968,1500
NuSEDS counts by stream,BELOWE CREEK,Chum,1969,25
NuSEDS counts by stream,BELOWE CREEK,Chum,1970,3500
NuSEDS counts by stream,BELOWE CREEK,Chum,1971,1500
NuSEDS counts by stream,BELOWE CREEK,Chum,1972,2800
NuSEDS counts by stream,BELOWE CREEK,Chum,1973,400
NuSEDS counts by stream,BELOWE CREEK,Chum,1974,800
NuSEDS counts by stream,BELOWE CREEK,Chum,1976,300
NuSEDS counts by stream,BELOWE CREEK,Chum,1977,2000
NuSEDS counts by stream,BELOWE CREEK,Chum,1978,500
NuSEDS counts by stream,BELOWE CREEK,Chum,1980,100
NuSEDS counts by stream,BELOWE CREEK,Chum,1981,50
NuSEDS counts by stream,BELOWE CREEK,Chum,1984,400
NuSEDS counts by stream,BELOWE CREEK,Chum,1985,600
NuSEDS counts by stream,BELOWE CREEK,Chum,1986,600
NuSEDS counts by stream,BELOWE CREEK,Chum,1987,550
NuSEDS counts by stream,BELOWE CREEK,Chum,1988,750
NuSEDS counts by stream,BELOWE CREEK,Chum,1989,400
NuSEDS counts by stream,BELOWE CREEK,Chum,1990,1200
NuSEDS counts by stream,BELOWE CREEK,Chum,1991,40
NuSEDS counts by stream,BELOWE CREEK,Chum,1992,2
NuSEDS counts by stream,BELOWE CREEK,Chum,1993,55
NuSEDS counts by stream,BELOWE CREEK,Chum,1995,2000
NuSEDS counts by stream,BELOWE CREEK,Chum,1996,300
NuSEDS counts by stream,BELOWE CREEK,Chum,1998,1000
NuSEDS counts by stream,BELOWE CREEK,Chum,1999,50
NuSEDS counts by stream,BELOWE CREEK,Chum,2000,40
NuSEDS counts by stream,BELOWE CREEK,Chum,2001,100
NuSEDS counts by stream,BELOWE CREEK,Chum,2002,700
NuSEDS counts by stream,BELOWE CREEK,Chum,2003,150
NuSEDS counts by stream,BELOWE CREEK,Chum,2004,100
NuSEDS counts by stream,BELOWE CREEK,Chum,2005,230
NuSEDS counts by stream,BELOWE CREEK,Chum,2006,475
NuSEDS counts by stream,BELOWE CREEK,Chum,2008,180
NuSEDS counts by stream,BELOWE CREEK,Chum,2009,335
NuSEDS counts by stream,BELOWE CREEK,Chum,2010,300
NuSEDS counts by stream,BELOWE CREEK,Chum,2011,125
NuSEDS counts by stream,BELOWE CREEK,Chum,2012,115
NuSEDS counts by stream,BELOWE CREEK,Chum,2013,12
NuSEDS counts by stream,BELOWE CREEK,Chum,2014,140
NuSEDS counts by stream,BIG BAY CREEK,Chum,1950,400
NuSEDS counts by stream,BIG BAY CREEK,Chum,1952,3500
NuSEDS counts by stream,BIG BAY CREEK,Chum,1953,3500
NuSEDS counts by stream,BIG BAY CREEK,Chum,1954,400
NuSEDS counts by stream,BIG BAY CREEK,Chum,1955,750
NuSEDS counts by stream,BIG BAY CREEK,Chum,1956,1500
NuSEDS counts by stream,BIG BAY CREEK,Chum,1957,1500
NuSEDS counts by stream,BIG BAY CREEK,Chum,1958,1500
NuSEDS counts by stream,BIG BAY CREEK,Chum,1959,3500
NuSEDS counts by stream,BIG BAY CREEK,Chum,1960,400
NuSEDS counts by stream,BIG BAY CREEK,Chum,1961,400
NuSEDS counts by stream,BIG BAY CREEK,Chum,1962,200
NuSEDS counts by stream,BIG BAY CREEK,Chum,1963,3500
NuSEDS counts by stream,BIG BAY CREEK,Chum,1964,400
NuSEDS counts by stream,BIG BAY CREEK,Chum,1965,50
NuSEDS counts by stream,BIG BAY CREEK,Chum,1966,400
NuSEDS counts by stream,BIG BAY CREEK,Chum,1967,30
NuSEDS counts by stream,BIG BAY CREEK,Chum,1968,800
NuSEDS counts by stream,BIG BAY CREEK,Chum,1969,30
NuSEDS counts by stream,BIG BAY CREEK,Chum,1970,300
NuSEDS counts by stream,BIG BAY CREEK,Chum,1971,700
NuSEDS counts by stream,BIG BAY CREEK,Chum,1972,300
NuSEDS counts by stream,BIG BAY CREEK,Chum,1973,1500
NuSEDS counts by stream,BIG BAY CREEK,Chum,1974,30
NuSEDS counts by stream,BIG BAY CREEK,Chum,1975,50
NuSEDS counts by stream,BIG BAY CREEK,Chum,1976,50
NuSEDS counts by stream,BIG BAY CREEK,Chum,1977,100
NuSEDS counts by stream,BIG BAY CREEK,Chum,1978,3000
NuSEDS counts by stream,BIG BAY CREEK,Chum,1979,1000
NuSEDS counts by stream,BIG BAY CREEK,Chum,1980,2500
NuSEDS counts by stream,BIG BAY CREEK,Chum,1981,1500
NuSEDS counts by stream,BIG BAY CREEK,Chum,1982,610
NuSEDS counts by stream,BIG BAY CREEK,Chum,1983,200
NuSEDS counts by stream,BIG BAY CREEK,Chum,1984,365
NuSEDS counts by stream,BIG BAY CREEK,Chum,1985,700
NuSEDS counts by stream,BIG BAY CREEK,Chum,1986,1300
NuSEDS counts by stream,BIG BAY CREEK,Chum,1987,500
NuSEDS counts by stream,BIG BAY CREEK,Chum,1988,3000
NuSEDS counts by stream,BIG BAY CREEK,Chum,1989,350
NuSEDS counts by stream,BIG BAY CREEK,Chum,1990,86
NuSEDS counts by stream,BIG BAY CREEK,Chum,1991,440
NuSEDS counts by stream,BIG BAY CREEK,Chum,1992,800
NuSEDS counts by stream,BIG BAY CREEK,Chum,1993,2150
NuSEDS counts by stream,BIG BAY CREEK,Chum,1995,1500
NuSEDS counts by stream,BIG BAY CREEK,Chum,1997,2200
NuSEDS counts by stream,BIG BAY CREEK,Chum,1998,1900
NuSEDS counts by stream,BIG BAY CREEK,Chum,1999,500
NuSEDS counts by stream,BIG BAY CREEK,Chum,2000,1800
NuSEDS counts by stream,BIG BAY CREEK,Chum,2002,2200
NuSEDS counts by stream,BIG BAY CREEK,Chum,2003,800
NuSEDS counts by stream,BIG BAY CREEK,Chum,2004,2500
NuSEDS counts by stream,BIG BAY CREEK,Chum,2005,550
NuSEDS counts by stream,BIG BAY CREEK,Chum,2006,650
NuSEDS counts by stream,BIG BAY CREEK,Chum,2007,1500
NuSEDS counts by stream,BIG BAY CREEK,Chum,2008,800
NuSEDS counts by stream,BIG BAY CREEK,Chum,2009,600
NuSEDS counts by stream,BIG BAY CREEK,Chum,2010,5100
NuSEDS counts by stream,BIG BAY CREEK,Chum,2011,5500
NuSEDS counts by stream,BIG BAY CREEK,Chum,2012,3100
NuSEDS counts by stream,BIG BAY CREEK,Chum,2013,4300
NuSEDS counts by stream,BIG BAY CREEK,Chum,2014,3950
NuSEDS counts by stream,BIG CREEK,Chum,1961,750
NuSEDS counts by stream,BIG CREEK,Chum,1962,1500
NuSEDS counts by stream,BIG CREEK,Chum,1963,750
NuSEDS counts by stream,BIG CREEK,Chum,1964,750
NuSEDS counts by stream,BIG CREEK,Chum,1965,1200
NuSEDS counts by stream,BIG CREEK,Chum,1966,400
NuSEDS counts by stream,BIG CREEK,Chum,1967,40
NuSEDS counts by stream,BIG CREEK,Chum,1968,800
NuSEDS counts by stream,BIG CREEK,Chum,1969,1500
NuSEDS counts by stream,BIG CREEK,Chum,1970,600
NuSEDS counts by stream,BIG CREEK,Chum,1971,700
NuSEDS counts by stream,BIG CREEK,Chum,1972,5000
NuSEDS counts by stream,BIG CREEK,Chum,1973,2000
NuSEDS counts by stream,BIG CREEK,Chum,1975,150
NuSEDS counts by stream,BIG CREEK,Chum,1976,50
NuSEDS counts by stream,BIG CREEK,Chum,1977,250
NuSEDS counts by stream,BIG CREEK,Chum,1978,50
NuSEDS counts by stream,BIG CREEK,Chum,1982,50
NuSEDS counts by stream,BIG CREEK,Chum,1983,50
NuSEDS counts by stream,BIG CREEK,Chum,1984,2
NuSEDS counts by stream,BIG CREEK,Chum,1986,4
NuSEDS counts by stream,BIG CREEK,Chum,1988,25
NuSEDS counts by stream,BIG CREEK,Chum,1989,12
NuSEDS counts by stream,BIG CREEK,Chum,1990,2
NuSEDS counts by stream,BIG CREEK,Chum,1994,250
NuSEDS counts by stream,BIG CREEK,Chum,2001,300
NuSEDS counts by stream,BIG CREEK,Chum,2003,1500
NuSEDS counts by stream,BIG CREEK,Chum,2004,2400
NuSEDS counts by stream,BIG CREEK,Chum,2007,400
NuSEDS counts by stream,BIG CREEK,Chum,2008,2
